medallion,hack_license,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance
2010001778,2010001778,CMT,1/1/2010 0:10,1/1/2010 0:21,2,11.23,1
2010001779,2010001779,VTS,1/1/2010 0:10,1/1/2010 0:10,1,0,0.56
2010000897,2010000897,VTS,1/1/2010 0:10,1/1/2010 0:10,1,0,0.9
2010001780,2010001780,CMT,1/1/2010 0:10,1/1/2010 0:33,1,22.75,4.2
2010001781,2010001781,CMT,1/1/2010 0:10,1/1/2010 0:20,1,10.27,2.5
2010000113,2010000113,CMT,1/1/2010 0:10,1/1/2010 0:15,1,5.13,1
2010001782,2010001782,VTS,1/1/2010 0:10,1/1/2010 0:10,5,0,0.75
2010001783,2010001783,VTS,1/1/2010 0:10,1/1/2010 0:10,1,0,1.08
2010001784,2010001784,DDS,1/1/2010 0:10,1/1/2010 0:16,2,5.43,0.6
2010001785,2010001785,CMT,1/1/2010 0:10,1/1/2010 0:20,1,10.27,3
2010001786,2010001786,CMT,1/1/2010 0:10,1/1/2010 0:29,1,18.75,4.6
2010001787,2010001787,CMT,1/1/2010 0:10,1/1/2010 0:22,3,11.8,1.2
2010001788,2010001788,DDS,1/1/2010 0:10,1/1/2010 0:29,1,18.46,3.5
2010001789,2010001789,VTS,1/1/2010 0:10,1/1/2010 0:10,5,0,0.74
2010001790,2010001790,CMT,1/1/2010 0:10,1/1/2010 0:15,2,5.1,1
2010001791,2010001791,CMT,1/1/2010 0:10,1/1/2010 0:31,2,20.57,4.2
2010001792,2010001792,CMT,1/1/2010 0:10,1/1/2010 0:19,4,8.98,1.1
2010001793,2010001793,VTS,1/1/2010 0:10,1/1/2010 0:10,1,0,0.24
2010001794,2010001794,VTS,1/1/2010 0:10,1/1/2010 0:10,5,0,0.22
2010001795,2010001795,CMT,1/1/2010 0:10,1/1/2010 0:16,1,5.77,1.1
2010001796,2010001796,VTS,1/1/2010 0:10,1/1/2010 0:10,1,0,0.21
2010001797,2010001797,VTS,1/1/2010 0:10,1/1/2010 0:10,1,0,0.94
2010001798,2010001798,DDS,1/1/2010 0:10,1/1/2010 0:26,1,15.3,2.3
2010001799,2010001799,DDS,1/1/2010 0:10,1/1/2010 0:25,2,14.98,2.5
2010001800,2010001800,VTS,1/1/2010 0:10,1/1/2010 0:10,1,0,0.23
2010001801,2010001801,CMT,1/1/2010 0:10,1/1/2010 0:16,1,5.47,2
2010001802,2010001802,CMT,1/1/2010 0:10,1/1/2010 0:22,2,12.13,3.3
2010001803,2010001803,CMT,1/1/2010 0:10,1/1/2010 0:27,1,16.8,3.1
2010001804,2010001804,CMT,1/1/2010 0:10,1/1/2010 0:24,1,13.43,3.4
2010001805,2010001805,CMT,1/1/2010 0:10,1/1/2010 0:18,2,8.03,1.7
2010001806,2010001806,CMT,1/1/2010 0:10,1/1/2010 0:13,2,2.63,0.6
2010001807,2010001807,CMT,1/1/2010 0:10,1/1/2010 0:17,1,6.9,1.2
2010001808,2010001808,CMT,1/1/2010 0:10,1/1/2010 0:33,1,23.1,6.3
2010001809,2010001809,CMT,1/1/2010 0:10,1/1/2010 0:20,1,9.68,2.4
2010001810,2010001810,CMT,1/1/2010 0:10,1/1/2010 0:21,1,10.68,3.3
2010001811,2010001811,VTS,1/1/2010 0:10,1/1/2010 0:10,1,0,1.72
2010001812,2010001812,CMT,1/1/2010 0:10,1/1/2010 0:19,1,9.03,2.2
2010001813,2010001813,CMT,1/1/2010 0:10,1/1/2010 0:18,1,7.57,1.1
2010001814,2010001814,VTS,1/1/2010 0:10,1/1/2010 0:10,1,0,4.33
2010001815,2010001815,DDS,1/1/2010 0:10,1/1/2010 0:20,1,9.35,1.9
2010001816,2010001816,CMT,1/1/2010 0:10,1/1/2010 0:29,2,18.68,5.3
2010001817,2010001817,CMT,1/1/2010 0:10,1/1/2010 0:20,1,9.47,2.5
2010000127,2010000127,CMT,1/1/2010 0:10,1/1/2010 0:13,1,2.97,1.1
2010001818,2010001818,CMT,1/1/2010 0:10,1/1/2010 0:23,2,13.03,2.5
2010001819,2010001819,DDS,1/1/2010 0:10,1/1/2010 0:24,1,13.25,2
2010001820,2010001820,DDS,1/1/2010 0:10,1/1/2010 0:16,1,6.15,0.4
2010001821,2010001821,CMT,1/1/2010 0:10,1/1/2010 0:19,1,8.93,0.8
2010001822,2010001822,VTS,1/1/2010 0:10,1/1/2010 0:10,1,0,0.94
2010001823,2010001823,CMT,1/1/2010 0:10,1/1/2010 0:13,1,2.62,0.4
2010001824,2010001824,CMT,1/1/2010 0:10,1/1/2010 0:22,1,11.62,3.7
2010001825,2010001825,CMT,1/1/2010 0:10,1/1/2010 0:15,1,4.6,0.6
2010001826,2010001826,CMT,1/1/2010 0:10,1/1/2010 0:21,3,10.42,1.9
2010001827,2010001827,CMT,1/1/2010 0:10,1/1/2010 0:32,1,21.87,11.1
2010001828,2010001828,CMT,1/1/2010 0:10,1/1/2010 0:20,2,9.28,2.9
2010001829,2010001829,VTS,1/1/2010 0:10,1/1/2010 0:10,1,0,0.88
2010001830,2010001830,CMT,1/1/2010 0:10,1/1/2010 0:23,1,12.65,4.3
2010001831,2010001831,CMT,1/1/2010 0:10,1/1/2010 0:26,1,15.55,3.3
2010001832,2010001832,VTS,1/1/2010 0:10,1/1/2010 0:10,2,0,1.37
2010000813,2010000813,CMT,1/1/2010 0:10,1/1/2010 0:14,1,3.63,0.8
2010001833,2010001833,CMT,1/1/2010 0:10,1/1/2010 0:21,1,10.15,0.6
2010001834,2010001834,CMT,1/1/2010 0:10,1/1/2010 0:14,1,3.42,0.4
2010001835,2010001835,DDS,1/1/2010 0:10,1/1/2010 0:17,4,7.03,1.1
2010001836,2010001836,DDS,1/1/2010 0:10,1/1/2010 0:37,2,26.56,10.9
2010001837,2010001837,CMT,1/1/2010 0:10,1/1/2010 0:22,1,11.25,3.4
2010001838,2010001838,CMT,1/1/2010 0:10,1/1/2010 0:39,2,28.73,5.9
2010001839,2010001839,CMT,1/1/2010 0:10,1/1/2010 0:28,4,17.45,4.6
2010001840,2010001840,CMT,1/1/2010 0:10,1/1/2010 0:41,1,31.05,14.2
2010001841,2010001841,DDS,1/1/2010 0:10,1/1/2010 0:37,2,26.8,4.4
2010001842,2010001842,CMT,1/1/2010 0:10,1/1/2010 0:21,2,10.28,1.8
2010000340,2010000340,CMT,1/1/2010 0:10,1/1/2010 0:27,2,17.05,4.6
2010001843,2010001843,CMT,1/1/2010 0:10,1/1/2010 0:22,1,11.8,2.3
2010001844,2010001844,CMT,1/1/2010 0:10,1/1/2010 0:25,1,14.5,5.4
2010001845,2010001845,CMT,1/1/2010 0:10,1/1/2010 0:19,2,8.8,2.4
2010000726,2010000726,DDS,1/1/2010 0:10,1/1/2010 0:30,1,19.59,4.2
2010001846,2010001846,CMT,1/1/2010 0:10,1/1/2010 0:12,2,1.28,0.5
2010001847,2010001847,CMT,1/1/2010 0:10,1/1/2010 0:22,1,11.85,2.9
2010001848,2010001848,CMT,1/1/2010 0:10,1/1/2010 0:51,2,40.95,8.2
2010001849,2010001849,CMT,1/1/2010 0:10,1/1/2010 0:18,1,7.2,1.5
2010001850,2010001850,CMT,1/1/2010 0:10,1/1/2010 0:21,1,10.17,1.8
2010001851,2010001851,CMT,1/1/2010 0:10,1/1/2010 0:21,1,10.43,1.6
2010001852,2010001852,CMT,1/1/2010 0:10,1/1/2010 0:13,2,2.98,0.7
2010001853,2010001853,VTS,1/1/2010 0:10,1/1/2010 0:10,4,0,0.82
2010001854,2010001854,CMT,1/1/2010 0:10,1/1/2010 0:39,1,28.13,5.4
2010001855,2010001855,CMT,1/1/2010 0:10,1/1/2010 0:24,1,13.38,3
2010001856,2010001856,CMT,1/1/2010 0:10,1/1/2010 0:24,2,13.22,7.6
2010001857,2010001857,VTS,1/1/2010 0:10,1/1/2010 0:10,5,0,1.5
2010000608,2010000608,DDS,1/1/2010 0:10,1/1/2010 0:18,3,7.38,1.3
2010001858,2010001858,CMT,1/1/2010 0:10,1/1/2010 0:16,1,5.87,1.4
2010001859,2010001859,CMT,1/1/2010 0:10,1/1/2010 0:19,1,8.57,2.4
2010001860,2010001860,CMT,1/1/2010 0:10,1/1/2010 0:30,1,19.32,10.2
2010001861,2010001861,CMT,1/1/2010 0:10,1/1/2010 0:27,3,16.92,3.4
2010001862,2010001862,CMT,1/1/2010 0:10,1/1/2010 0:16,2,5.57,1
2010001863,2010001863,VTS,1/1/2010 0:10,1/1/2010 0:10,2,0,4.01
2010001864,2010001864,DDS,1/1/2010 0:10,1/1/2010 0:20,1,9.38,1.7
2010001865,2010001865,CMT,1/1/2010 0:10,1/1/2010 0:26,3,16,4.3
2010001866,2010001866,VTS,1/1/2010 0:10,1/1/2010 0:10,1,0,1.4
2010001867,2010001867,CMT,1/1/2010 0:10,1/1/2010 0:21,1,10.72,4.6
2010001868,2010001868,CMT,1/1/2010 0:10,1/1/2010 0:12,2,1.68,0.4
2010001869,2010001869,CMT,1/1/2010 0:10,1/1/2010 0:14,1,3.6,0.5
2010000236,2010000236,CMT,1/1/2010 0:10,1/1/2010 0:22,1,11.12,2
2010000447,2010000447,DDS,1/1/2010 0:10,1/1/2010 0:20,4,10,0.6
2010001870,2010001870,CMT,1/1/2010 0:10,1/1/2010 0:16,1,5.3,1.6
2010001871,2010001871,VTS,1/1/2010 0:11,1/1/2010 0:29,1,18,3.51
2010001872,2010001872,VTS,1/1/2010 0:11,1/1/2010 0:28,1,17,2.02
2010001873,2010001873,VTS,1/1/2010 0:11,1/1/2010 0:26,1,15,3.98
2010001874,2010001874,VTS,1/1/2010 0:11,1/1/2010 0:27,1,16,3.06
2010001875,2010001875,VTS,1/1/2010 0:11,1/1/2010 0:25,1,14,2.62
2010001876,2010001876,VTS,1/1/2010 0:11,1/1/2010 0:37,1,26,4.55
2010001877,2010001877,VTS,1/1/2010 0:11,1/1/2010 0:29,1,18,7.92
2010001878,2010001878,VTS,1/1/2010 0:11,1/1/2010 0:41,5,30,7.5
2010001879,2010001879,VTS,1/1/2010 0:11,1/1/2010 0:38,1,27,13.48
2010001880,2010001880,VTS,1/1/2010 0:11,1/1/2010 0:39,6,28,6.87
2010001881,2010001881,VTS,1/1/2010 0:11,1/1/2010 0:26,1,15,6.04
2010001882,2010001882,VTS,1/1/2010 0:11,1/1/2010 0:31,1,20,4.74
2010001883,2010001883,VTS,1/1/2010 0:11,1/1/2010 0:24,1,13,2.31
2010001884,2010001884,VTS,1/1/2010 0:11,1/1/2010 0:27,2,16,3.4
2010001885,2010001885,VTS,1/1/2010 0:11,1/1/2010 0:27,5,16,2.78
2010001886,2010001886,VTS,1/1/2010 0:11,1/1/2010 0:40,2,29,13.41
2010001887,2010001887,VTS,1/1/2010 0:11,1/1/2010 0:17,1,6,0
2010001888,2010001888,VTS,1/1/2010 0:11,1/1/2010 0:26,3,15,3.06
2010001889,2010001889,VTS,1/1/2010 0:11,1/1/2010 0:41,3,30,6.44
2010001890,2010001890,VTS,1/1/2010 0:11,1/1/2010 0:29,2,18,5.85
2010001891,2010001891,VTS,1/1/2010 0:11,1/1/2010 0:45,5,34,7.03
2010001892,2010001892,VTS,1/1/2010 0:11,1/1/2010 0:28,4,17,5.86
2010001893,2010001893,VTS,1/1/2010 0:11,1/1/2010 0:24,2,13,3.52
2010001072,2010001072,VTS,1/1/2010 0:11,1/1/2010 0:11,1,0,1.59
2010001894,2010001894,VTS,1/1/2010 0:11,1/1/2010 0:37,2,26,4.49
2010001895,2010001895,VTS,1/1/2010 0:11,1/1/2010 0:29,3,18,4.14
2010001896,2010001896,VTS,1/1/2010 0:11,1/1/2010 0:40,5,29,7.06
2010001897,2010001897,VTS,1/1/2010 0:11,1/1/2010 0:36,1,25,6.47
2010001898,2010001898,VTS,1/1/2010 0:11,1/1/2010 0:29,5,18,2.8
2010001899,2010001899,VTS,1/1/2010 0:11,1/1/2010 0:26,1,15,0.26
2010001900,2010001900,VTS,1/1/2010 0:11,1/1/2010 0:36,1,25,12.14
2010001901,2010001901,VTS,1/1/2010 0:11,1/1/2010 0:30,1,19,1.38
2010001902,2010001902,VTS,1/1/2010 0:11,1/1/2010 0:45,3,34,7.21
2010001903,2010001903,VTS,1/1/2010 0:11,1/1/2010 0:33,1,22,5.95
2010001904,2010001904,VTS,1/1/2010 0:11,1/1/2010 0:38,6,27,9.93
2010001905,2010001905,VTS,1/1/2010 0:11,1/1/2010 0:26,1,15,7.11
2010001906,2010001906,VTS,1/1/2010 0:11,1/1/2010 0:29,2,18,4.13
2010001907,2010001907,VTS,1/1/2010 0:11,1/1/2010 0:24,5,13,2.07
2010001908,2010001908,VTS,1/1/2010 0:11,1/1/2010 0:28,1,17,4.14
2010001909,2010001909,VTS,1/1/2010 0:11,1/1/2010 0:26,1,15,1.31
2010001910,2010001910,VTS,1/1/2010 0:11,1/1/2010 0:24,3,13,3.55
2010001911,2010001911,CMT,1/1/2010 0:11,1/1/2010 0:27,1,16.02,4.2
2010001912,2010001912,VTS,1/1/2010 0:11,1/1/2010 0:23,1,12,4.38
2010001913,2010001913,VTS,1/1/2010 0:11,1/1/2010 0:44,1,33,14.9
2010000025,2010000025,VTS,1/1/2010 0:11,1/1/2010 0:35,1,24,5.33
2010001914,2010001914,VTS,1/1/2010 0:11,1/1/2010 0:33,5,22,5.13
2010001915,2010001915,VTS,1/1/2010 0:11,1/1/2010 0:27,2,16,3.95
2010001916,2010001916,VTS,1/1/2010 0:11,1/1/2010 0:26,1,15,2.03
2010001917,2010001917,VTS,1/1/2010 0:11,1/1/2010 0:23,1,12,1.93
2010001918,2010001918,VTS,1/1/2010 0:11,1/1/2010 0:26,2,15,4.97
2010001919,2010001919,VTS,1/1/2010 0:11,1/1/2010 0:25,1,14,2.82
2010001160,2010001160,VTS,1/1/2010 0:11,1/1/2010 0:40,1,29,9.08
2010001920,2010001920,VTS,1/1/2010 0:11,1/1/2010 0:27,5,16,1.72
2010001921,2010001921,VTS,1/1/2010 0:11,1/1/2010 0:30,2,19,3.42
2010001922,2010001922,VTS,1/1/2010 0:11,1/1/2010 0:29,3,18,5.56
2010001923,2010001923,VTS,1/1/2010 0:11,1/1/2010 0:25,3,14,2.69
2010001924,2010001924,VTS,1/1/2010 0:11,1/1/2010 0:37,1,26,6.28
2010001925,2010001925,VTS,1/1/2010 0:11,1/1/2010 0:26,5,15,6.56
2010001926,2010001926,VTS,1/1/2010 0:11,1/1/2010 0:29,1,18,4.65
2010001927,2010001927,VTS,1/1/2010 0:11,1/1/2010 0:29,1,18,3.2
2010001928,2010001928,VTS,1/1/2010 0:11,1/1/2010 0:27,5,16,2.68
2010001929,2010001929,VTS,1/1/2010 0:11,1/1/2010 0:33,3,22,11.69
2010001930,2010001930,VTS,1/1/2010 0:11,1/1/2010 0:33,5,22,3.89
2010001931,2010001931,VTS,1/1/2010 0:11,1/1/2010 0:27,1,16,5.69
2010001932,2010001932,VTS,1/1/2010 0:11,1/1/2010 0:34,1,23,6.69
2010001933,2010001933,VTS,1/1/2010 0:11,1/1/2010 0:20,5,9,1.4
2010001934,2010001934,VTS,1/1/2010 0:11,1/1/2010 0:43,1,32,12.22
2010001935,2010001935,VTS,1/1/2010 0:11,1/1/2010 0:33,2,22,7.66
2010001936,2010001936,VTS,1/1/2010 0:11,1/1/2010 0:37,3,26,6.77
2010000176,2010000176,VTS,1/1/2010 0:11,1/1/2010 0:23,2,12,2.71
2010001937,2010001937,VTS,1/1/2010 0:11,1/1/2010 0:24,5,13,1.02
2010001938,2010001938,VTS,1/1/2010 0:11,1/1/2010 0:26,2,15,4.35
2010001939,2010001939,VTS,1/1/2010 0:11,1/1/2010 0:34,1,23,2.51
2010001940,2010001940,VTS,1/1/2010 0:11,1/1/2010 0:26,2,15,2.84
2010001941,2010001941,VTS,1/1/2010 0:11,1/1/2010 0:29,2,18,5.59
2010001942,2010001942,VTS,1/1/2010 0:11,1/1/2010 0:28,1,17,2.52
2010001943,2010001943,VTS,1/1/2010 0:11,1/1/2010 0:28,1,17,4.56
2010001944,2010001944,VTS,1/1/2010 0:11,1/1/2010 0:40,1,29,6.85
2010001945,2010001945,VTS,1/1/2010 0:11,1/1/2010 0:26,2,15,2.6
2010001946,2010001946,VTS,1/1/2010 0:11,1/1/2010 0:34,1,23,2.49
2010001947,2010001947,VTS,1/1/2010 0:11,1/1/2010 0:32,4,21,6.59
2010001948,2010001948,VTS,1/1/2010 0:11,1/1/2010 0:25,2,14,2.16
2010001949,2010001949,VTS,1/1/2010 0:11,1/1/2010 0:37,1,26,4.8
2010001950,2010001950,VTS,1/1/2010 0:11,1/1/2010 0:30,4,19,9.42
2010001951,2010001951,VTS,1/1/2010 0:11,1/1/2010 0:33,5,22,4.75
2010001952,2010001952,VTS,1/1/2010 0:11,1/1/2010 0:25,2,14,1.23
2010001953,2010001953,VTS,1/1/2010 0:11,1/1/2010 0:31,1,20,8.22
2010001954,2010001954,VTS,1/1/2010 0:11,1/1/2010 0:24,5,13,3.23
2010001955,2010001955,VTS,1/1/2010 0:11,1/1/2010 0:26,5,15,2.68
2010001956,2010001956,VTS,1/1/2010 0:11,1/1/2010 0:26,1,15,3.63
2010001957,2010001957,VTS,1/1/2010 0:11,1/1/2010 0:18,2,7,1.43
2010001958,2010001958,VTS,1/1/2010 0:11,1/1/2010 0:33,1,22,5.73
2010001959,2010001959,VTS,1/1/2010 0:11,1/1/2010 0:24,2,13,2.04
2010001960,2010001960,DDS,1/1/2010 0:11,1/1/2010 0:22,2,11.93,1.6
2010001961,2010001961,VTS,1/1/2010 0:11,1/1/2010 0:18,1,7,1.04
2010001762,2010001762,VTS,1/1/2010 0:11,1/1/2010 0:27,1,16,3.05
2010001962,2010001962,VTS,1/1/2010 0:11,1/1/2010 0:27,5,16,2.29
2010001963,2010001963,VTS,1/1/2010 0:11,1/1/2010 0:35,1,24,6.09
2010001964,2010001964,VTS,1/1/2010 0:11,1/1/2010 0:36,3,25,3.02
2010001965,2010001965,VTS,1/1/2010 0:11,1/1/2010 0:29,1,18,2.13
2010000782,2010000782,VTS,1/1/2010 0:11,1/1/2010 0:11,1,0,0.54
2010001948,2010001948,VTS,1/1/2010 0:11,1/1/2010 0:11,1,0,0.92
2010001966,2010001966,CMT,1/1/2010 0:11,1/1/2010 0:26,4,15.73,2.7
2010001967,2010001967,CMT,1/1/2010 0:11,1/1/2010 0:23,1,12.43,4.4
2010001968,2010001968,DDS,1/1/2010 0:11,1/1/2010 0:26,2,15.33,2.4
2010001969,2010001969,DDS,1/1/2010 0:11,1/1/2010 0:23,1,12.91,1.7
2010001970,2010001970,CMT,1/1/2010 0:11,1/1/2010 0:26,1,15.5,4
2010001971,2010001971,CMT,1/1/2010 0:11,1/1/2010 0:36,2,24.98,3.6
2010001972,2010001972,VTS,1/1/2010 0:11,1/1/2010 0:11,1,0,0.98
2010001973,2010001973,CMT,1/1/2010 0:11,1/1/2010 0:35,2,24.47,8.2
2010001974,2010001974,CMT,1/1/2010 0:11,1/1/2010 0:11,1,3.00E-02,0
2010001975,2010001975,VTS,1/1/2010 0:11,1/1/2010 0:11,2,0,2.56
2010001976,2010001976,CMT,1/1/2010 0:11,1/1/2010 0:21,1,10.4,2.4
2010001977,2010001977,CMT,1/1/2010 0:11,1/1/2010 0:12,2,1.52,0.2
2010001978,2010001978,CMT,1/1/2010 0:11,1/1/2010 0:20,1,9.13,2.3
2010001979,2010001979,VTS,1/1/2010 0:11,1/1/2010 0:11,1,0,1.66
2010001980,2010001980,CMT,1/1/2010 0:11,1/1/2010 0:15,2,4.03,0.8
2010001981,2010001981,CMT,1/1/2010 0:11,1/1/2010 0:15,3,4.18,0.9
2010001982,2010001982,CMT,1/1/2010 0:11,1/1/2010 0:23,1,12.42,4.4
2010001983,2010001983,CMT,1/1/2010 0:11,1/1/2010 0:25,3,14.77,2.6
2010001984,2010001984,CMT,1/1/2010 0:11,1/1/2010 0:26,1,15.22,3.2
2010001985,2010001985,CMT,1/1/2010 0:11,1/1/2010 0:18,1,7.23,1.5
2010000135,2010000135,CMT,1/1/2010 0:11,1/1/2010 0:15,1,4.03,1.5
2010001986,2010001986,CMT,1/1/2010 0:11,1/1/2010 0:27,2,16.18,3.5
2010001987,2010001987,VTS,1/1/2010 0:11,1/1/2010 0:11,5,0,2.23
2010001988,2010001988,CMT,1/1/2010 0:11,1/1/2010 0:28,3,16.92,2.7
2010001989,2010001989,CMT,1/1/2010 0:11,1/1/2010 0:41,2,30.13,14.8
2010001990,2010001990,CMT,1/1/2010 0:11,1/1/2010 0:15,4,3.92,0.5
2010001991,2010001991,CMT,1/1/2010 0:11,1/1/2010 0:20,1,8.92,2.3
2010001992,2010001992,CMT,1/1/2010 0:11,1/1/2010 0:23,2,12.8,1.4
2010001993,2010001993,VTS,1/1/2010 0:11,1/1/2010 0:11,5,0,1.27
2010001994,2010001994,CMT,1/1/2010 0:11,1/1/2010 0:21,1,10.75,1.5
2010001995,2010001995,CMT,1/1/2010 0:11,1/1/2010 0:21,1,10.73,4.3
2010001996,2010001996,CMT,1/1/2010 0:11,1/1/2010 0:37,2,26.3,2.4
2010001997,2010001997,VTS,1/1/2010 0:11,1/1/2010 0:11,1,0,0.64
2010001998,2010001998,CMT,1/1/2010 0:11,1/1/2010 0:23,1,12.05,3
2010001999,2010001999,CMT,1/1/2010 0:11,1/1/2010 0:20,1,9.2,1.6
2010000350,2010000350,CMT,1/1/2010 0:11,1/1/2010 0:22,1,11.48,2.1
2010002000,2010002000,CMT,1/1/2010 0:11,1/1/2010 0:28,2,16.9,4.5
2010002001,2010002001,VTS,1/1/2010 0:11,1/1/2010 0:11,1,0,2.45
2010002002,2010002002,VTS,1/1/2010 0:11,1/1/2010 0:11,1,0,1.16
2010002003,2010002003,CMT,1/1/2010 0:11,1/1/2010 0:21,2,10.15,3.7
2010002004,2010002004,CMT,1/1/2010 0:11,1/1/2010 0:21,4,9.98,1.6
2010002005,2010002005,CMT,1/1/2010 0:11,1/1/2010 0:35,3,24.67,14.3
2010000190,2010000190,CMT,1/1/2010 0:11,1/1/2010 0:33,1,22.63,11.5
2010002006,2010002006,VTS,1/1/2010 0:11,1/1/2010 0:11,2,0,1.23
2010002007,2010002007,VTS,1/1/2010 0:11,1/1/2010 0:11,1,0,0.8
2010002008,2010002008,CMT,1/1/2010 0:11,1/1/2010 0:12,2,1.67,0.5
2010000913,2010000913,CMT,1/1/2010 0:11,1/1/2010 0:18,2,7.18,0.7
2010002009,2010002009,CMT,1/1/2010 0:11,1/1/2010 0:20,1,9.47,2.6
2010002010,2010002010,VTS,1/1/2010 0:11,1/1/2010 0:11,1,0,1.19
2010002011,2010002011,CMT,1/1/2010 0:11,1/1/2010 0:19,1,7.83,1.7
2010002012,2010002012,CMT,1/1/2010 0:11,1/1/2010 0:27,1,16.6,2.2
2010002013,2010002013,VTS,1/1/2010 0:11,1/1/2010 0:11,1,0,1.42
2010002014,2010002014,CMT,1/1/2010 0:11,1/1/2010 0:16,1,5.65,1.8
2010000330,2010000330,CMT,1/1/2010 0:11,1/1/2010 0:35,2,24.23,2.4
2010002015,2010002015,DDS,1/1/2010 0:11,1/1/2010 0:50,2,39.34,4.5
2010002016,2010002016,VTS,1/1/2010 0:11,1/1/2010 0:11,3,0,2.04
2010002017,2010002017,CMT,1/1/2010 0:11,1/1/2010 0:27,1,16.35,2.4
2010002018,2010002018,VTS,1/1/2010 0:11,1/1/2010 0:11,2,0,0.8
2010000740,2010000740,DDS,1/1/2010 0:11,1/1/2010 0:25,1,14.64,5.1
2010002019,2010002019,CMT,1/1/2010 0:11,1/1/2010 0:16,2,4.92,0.6
2010002020,2010002020,DDS,1/1/2010 0:11,1/1/2010 0:39,1,28.23,1.1
2010000247,2010000247,CMT,1/1/2010 0:11,1/1/2010 0:53,1,42.65,1.7
2010002021,2010002021,VTS,1/1/2010 0:11,1/1/2010 0:11,1,0,1.61
2010002022,2010002022,CMT,1/1/2010 0:11,1/1/2010 0:22,2,10.78,2.1
2010002023,2010002023,VTS,1/1/2010 0:11,1/1/2010 0:11,2,0,1.84
2010002024,2010002024,CMT,1/1/2010 0:11,1/1/2010 0:13,1,2.53,0.5
2010002025,2010002025,CMT,1/1/2010 0:11,1/1/2010 0:17,4,5.98,1.2
2010002026,2010002026,DDS,1/1/2010 0:11,1/1/2010 0:37,1,26.25,16.3
2010002027,2010002027,CMT,1/1/2010 0:11,1/1/2010 0:16,2,4.82,1.2
2010002028,2010002028,CMT,1/1/2010 0:11,1/1/2010 0:14,1,3.62,0.2
2010002029,2010002029,CMT,1/1/2010 0:11,1/1/2010 0:23,1,11.93,2.6
2010002030,2010002030,VTS,1/1/2010 0:11,1/1/2010 0:11,1,0,0.53
2010000399,2010000399,DDS,1/1/2010 0:11,1/1/2010 0:22,2,10.73,2.8
2010000184,2010000184,DDS,1/1/2010 0:11,1/1/2010 0:17,3,6.2,0.6
2010002031,2010002031,DDS,1/1/2010 0:11,1/1/2010 0:26,3,15.41,2.2
2010002032,2010002032,CMT,1/1/2010 0:11,1/1/2010 0:30,1,19,3.9
2010002033,2010002033,DDS,1/1/2010 0:11,1/1/2010 0:29,1,17.98,3.4
2010001043,2010001043,CMT,1/1/2010 0:11,1/1/2010 0:19,2,7.78,2
2010002034,2010002034,CMT,1/1/2010 0:11,1/1/2010 0:15,3,4.35,1
2010002035,2010002035,DDS,1/1/2010 0:11,1/1/2010 0:16,2,5.11,1.8
2010002036,2010002036,CMT,1/1/2010 0:11,1/1/2010 0:30,2,18.83,2.6
2010002037,2010002037,CMT,1/1/2010 0:11,1/1/2010 0:15,2,4.62,1.2
2010002038,2010002038,VTS,1/1/2010 0:11,1/1/2010 0:11,2,0,0.95
2010002039,2010002039,CMT,1/1/2010 0:11,1/1/2010 0:28,3,17.37,6.9
2010000440,2010000440,CMT,1/1/2010 0:11,1/1/2010 0:16,1,5.5,1.1
2010002040,2010002040,CMT,1/1/2010 0:11,1/1/2010 0:17,2,6.55,1.3
2010002041,2010002041,CMT,1/1/2010 0:11,1/1/2010 0:34,1,23.58,5
2010002042,2010002042,DDS,1/1/2010 0:11,1/1/2010 0:14,3,3.2,0.5
2010002043,2010002043,CMT,1/1/2010 0:11,1/1/2010 0:19,2,7.83,2
2010002044,2010002044,CMT,1/1/2010 0:11,1/1/2010 0:16,3,4.7,0.5
2010002045,2010002045,VTS,1/1/2010 0:11,1/1/2010 0:11,3,0,0.95
2010002046,2010002046,CMT,1/1/2010 0:11,1/1/2010 0:28,1,17.63,4.8
2010002047,2010002047,CMT,1/1/2010 0:11,1/1/2010 0:24,1,13.02,1.3
2010002048,2010002048,CMT,1/1/2010 0:11,1/1/2010 0:21,2,9.73,1
2010002049,2010002049,CMT,1/1/2010 0:11,1/1/2010 0:19,3,8.33,2.2
2010002050,2010002050,CMT,1/1/2010 0:11,1/1/2010 0:42,1,31.62,11.5
2010002051,2010002051,VTS,1/1/2010 0:11,1/1/2010 0:11,1,0,1.38
2010002052,2010002052,CMT,1/1/2010 0:11,1/1/2010 0:18,5,6.93,0.6
2010002053,2010002053,CMT,1/1/2010 0:11,1/1/2010 0:18,2,7.2,0.6
2010002054,2010002054,CMT,1/1/2010 0:11,1/1/2010 0:18,1,6.98,1.4
2010002055,2010002055,CMT,1/1/2010 0:11,1/1/2010 0:17,1,6.38,1.1
2010002056,2010002056,CMT,1/1/2010 0:11,1/1/2010 0:33,1,22.47,4.3
2010002057,2010002057,CMT,1/1/2010 0:11,1/1/2010 0:15,2,4.05,0.9
2010002058,2010002058,CMT,1/1/2010 0:11,1/1/2010 0:22,1,10.9,1.9
2010002059,2010002059,CMT,1/1/2010 0:11,1/1/2010 0:41,1,29.85,5.7
2010002060,2010002060,CMT,1/1/2010 0:11,1/1/2010 0:35,1,24.1,4.7
